dataset,taxaID,locus,gene,essentiality,pmid,Ref_db
199,224308,BSU19150,,NE,12682299,
199,224308,BSU19140,,NE,12682299,
199,224308,BSU19130,,NE,12682299,
199,224308,BSU19120,,NE,12682299,
199,224308,BSU19110,,NE,12682299,
199,224308,BSU19100,,NE,12682299,
199,224308,BSU19080,,NE,12682299,
199,224308,BSU19070,,NE,12682299,
199,224308,BSU19050,,NE,12682299,
199,224308,BSU19040,,NE,12682299,
199,224308,BSU19030,,NE,12682299,
199,224308,BSU19020,,NE,12682299,
199,224308,BSU18990,,NE,12682299,
199,224308,BSU18970,,NE,12682299,
199,224308,BSU18940,,NE,12682299,
199,224308,BSU18930,,NE,12682299,
199,224308,BSU18920,,NE,12682299,
199,224308,BSU18910,,NE,12682299,
199,224308,BSU18908,,NE,12682299,
199,224308,BSU18899,,NE,12682299,
199,224308,BSU18898,,NE,12682299,
199,224308,BSU18890,,NE,12682299,
199,224308,BSU18880,,NE,12682299,
199,224308,BSU18860,,NE,12682299,
199,224308,BSU18850,,NE,12682299,
199,224308,BSU18849,,NE,12682299,
199,224308,BSU18840,,NE,12682299,
199,224308,BSU18830,,NE,12682299,
199,224308,BSU18790,,NE,12682299,
199,224308,BSU18780,,NE,12682299,
199,224308,BSU18770,,NE,12682299,
199,224308,BSU18760,,NE,12682299,
199,224308,BSU18750,,NE,12682299,
199,224308,BSU18740,,NE,12682299,
199,224308,BSU18730,,NE,12682299,
199,224308,BSU18720,,NE,12682299,
199,224308,BSU18710,,NE,12682299,
199,224308,BSU18709,,NE,12682299,
199,224308,BSU18700,,NE,12682299,
199,224308,BSU18690,,NE,12682299,
199,224308,BSU18680,,NE,12682299,
199,224308,BSU18670,,NE,12682299,
199,224308,BSU18669,,NE,12682299,
199,224308,BSU18660,,NE,12682299,
199,224308,BSU18650,,NE,12682299,
199,224308,BSU18640,,NE,12682299,
199,224308,BSU18620,,NE,12682299,
199,224308,BSU18610,,NE,12682299,
199,224308,BSU18600,,NE,12682299,
199,224308,BSU18580,,NE,12682299,
199,224308,BSU18570,,NE,12682299,
199,224308,BSU18560,,NE,12682299,
199,224308,BSU18550,,NE,12682299,
199,224308,BSU18530,,NE,12682299,
199,224308,BSU18520,,NE,12682299,
199,224308,BSU18510,,NE,12682299,
199,224308,BSU18500,,NE,12682299,
199,224308,BSU18490,,NE,12682299,
199,224308,BSU18480,,NE,12682299,
199,224308,BSU18470,,NE,12682299,
199,224308,BSU18460,,NE,12682299,
199,224308,BSU18450,,NE,12682299,
199,224308,BSU18400,,NE,12682299,
199,224308,BSU18390,,NE,12682299,
199,224308,BSU18380,,NE,12682299,
199,224308,BSU18370,,NE,12682299,
199,224308,BSU18360,,NE,12682299,
199,224308,BSU18350,,NE,12682299,
199,224308,BSU18340,,NE,12682299,
199,224308,BSU18320,,NE,12682299,
199,224308,BSU18310,,NE,12682299,
199,224308,BSU18280,,NE,12682299,
199,224308,BSU18260,,NE,12682299,
199,224308,BSU18250,,NE,12682299,
199,224308,BSU18240,,NE,12682299,
199,224308,BSU18239,,NE,12682299,
199,224308,BSU18230,,NE,12682299,
199,224308,BSU18220,,NE,12682299,
199,224308,BSU18210,,NE,12682299,
199,224308,BSU18200,,NE,12682299,
199,224308,BSU18180,,NE,12682299,
199,224308,BSU18170,,NE,12682299,
199,224308,BSU18150,,NE,12682299,
199,224308,BSU18140,,NE,12682299,
199,224308,BSU18130,,NE,12682299,
199,224308,BSU18120,,NE,12682299,
199,224308,BSU18080,,NE,12682299,
199,224308,BSU18050,,NE,12682299,
199,224308,BSU18030,,NE,12682299,
199,224308,BSU18010,,NE,12682299,
199,224308,BSU17990,,NE,12682299,
199,224308,BSU17970,,NE,12682299,
199,224308,BSU17960,,NE,12682299,
199,224308,BSU17950,,NE,12682299,
199,224308,BSU17940,,NE,12682299,
199,224308,BSU17920,,NE,12682299,
199,224308,BSU17910,,NE,12682299,
199,224308,BSU17900,,NE,12682299,
199,224308,BSU17880,,NE,12682299,
199,224308,BSU17850,,NE,12682299,
199,224308,BSU17830,,NE,12682299,
199,224308,BSU17820,,NE,12682299,
199,224308,BSU17810,,NE,12682299,
199,224308,BSU17770,,NE,12682299,
199,224308,BSU17750,,NE,12682299,
199,224308,BSU17730,,NE,12682299,
199,224308,BSU17720,,NE,12682299,
199,224308,BSU17710,,NE,12682299,
199,224308,BSU17700,,NE,12682299,
199,224308,BSU17699,,NE,12682299,
199,224308,BSU17670,,NE,12682299,
199,224308,BSU17660,,NE,12682299,
199,224308,BSU17650,,NE,12682299,
199,224308,BSU17640,,NE,12682299,
199,224308,BSU17630,,NE,12682299,
199,224308,BSU17620,,NE,12682299,
199,224308,BSU17610,,NE,12682299,
199,224308,BSU17600,,NE,12682299,
199,224308,BSU17590,,NE,12682299,
199,224308,BSU17580,,NE,12682299,
199,224308,BSU17570,,NE,12682299,
199,224308,BSU17559,,NE,12682299,
199,224308,BSU17540,,NE,12682299,
199,224308,BSU17530,,NE,12682299,
199,224308,BSU17520,,NE,12682299,
199,224308,BSU17510,,NE,12682299,
199,224308,BSU17500,,NE,12682299,
199,224308,BSU17490,,NE,12682299,
199,224308,BSU17440,,NE,12682299,
199,224308,BSU17430,,NE,12682299,
199,224308,BSU17400,,NE,12682299,
199,224308,BSU17370,,NE,12682299,
199,224308,BSU17360,,NE,12682299,
199,224308,BSU17350,,NE,12682299,
199,224308,BSU17340,,NE,12682299,
199,224308,BSU17330,,NE,12682299,
199,224308,BSU17320,,NE,12682299,
199,224308,BSU17310,,NE,12682299,
199,224308,BSU17290,,NE,12682299,
199,224308,BSU17280,,NE,12682299,
199,224308,BSU17250,,NE,12682299,
199,224308,BSU17230,,NE,12682299,
199,224308,BSU17220,,NE,12682299,
199,224308,BSU17180,,NE,12682299,
199,224308,BSU17170,,NE,12682299,
199,224308,BSU17160,,NE,12682299,
199,224308,BSU17130,,NE,12682299,
199,224308,BSU17110,,NE,12682299,
199,224308,BSU17100,,NE,12682299,
199,224308,BSU17090,,NE,12682299,
199,224308,BSU17070,,NE,12682299,
199,224308,BSU17060,,NE,12682299,
199,224308,BSU17040,,NE,12682299,
199,224308,BSU17030,,NE,12682299,
199,224308,BSU16990,,NE,12682299,
199,224308,BSU16980,,NE,12682299,
199,224308,BSU16970,,NE,12682299,
199,224308,BSU16950,,NE,12682299,
199,224308,BSU16940,,NE,12682299,
199,224308,BSU16910,,NE,12682299,
199,224308,BSU16880,,NE,12682299,
199,224308,BSU16845,,NE,12682299,
199,224308,BSU16810,,NE,12682299,
199,224308,BSU16800,,NE,12682299,
199,224308,BSU16799,,NE,12682299,
199,224308,BSU16790,,NE,12682299,
199,224308,BSU16780,,NE,12682299,
199,224308,BSU16740,,NE,12682299,
199,224308,BSU16730,,NE,12682299,
199,224308,BSU16720,,NE,12682299,
199,224308,BSU16710,,NE,12682299,
199,224308,BSU16670,,NE,12682299,
199,224308,BSU16660,,NE,12682299,
199,224308,BSU16650,,NE,12682299,
199,224308,BSU16640,,NE,12682299,
199,224308,BSU16620,,NE,12682299,
199,224308,BSU16590,,NE,12682299,
199,224308,BSU16560,,NE,12682299,
199,224308,BSU16480,,NE,12682299,
199,224308,BSU16470,,NE,12682299,
199,224308,BSU16460,,NE,12682299,
199,224308,BSU16450,,NE,12682299,
199,224308,BSU16440,,NE,12682299,
199,224308,BSU16430,,NE,12682299,
199,224308,BSU16410,,NE,12682299,
199,224308,BSU16400,,NE,12682299,
199,224308,BSU16390,,NE,12682299,
199,224308,BSU16380,,NE,12682299,
199,224308,BSU16370,,NE,12682299,
199,224308,BSU16350,,NE,12682299,
199,224308,BSU16330,,NE,12682299,
199,224308,BSU16320,,NE,12682299,
199,224308,BSU16310,,NE,12682299,
199,224308,BSU16300,,NE,12682299,
199,224308,BSU16299,,NE,12682299,
199,224308,BSU16290,,NE,12682299,
199,224308,BSU16260,,NE,12682299,
199,224308,BSU16250,,NE,12682299,
199,224308,BSU16240,,NE,12682299,
199,224308,BSU16230,,NE,12682299,
199,224308,BSU16210,,NE,12682299,
199,224308,BSU16170,,NE,12682299,
199,224308,BSU16150,,NE,12682299,
199,224308,BSU16140,,NE,12682299,
199,224308,BSU16110,,NE,12682299,
199,224308,BSU16100,,NE,12682299,
199,224308,BSU16090,,NE,12682299,
199,224308,BSU16080,,NE,12682299,
199,224308,BSU16070,,NE,12682299,
199,224308,BSU16060,,NE,12682299,
199,224308,BSU16020,,NE,12682299,
199,224308,BSU16010,,NE,12682299,
199,224308,BSU16000,,NE,12682299,
199,224308,BSU15870,,NE,12682299,
199,224308,BSU15850,,NE,12682299,
199,224308,BSU15790,,NE,12682299,
199,224308,BSU15750,,NE,12682299,
199,224308,BSU15740,,NE,12682299,
199,224308,BSU15720,,NE,12682299,
199,224308,BSU15700,,NE,12682299,
199,224308,BSU15670,,NE,12682299,
199,224308,BSU15660,,NE,12682299,
199,224308,BSU15650,,NE,12682299,
199,224308,BSU15630,,NE,12682299,
199,224308,BSU15610,,NE,12682299,
199,224308,BSU15600,,NE,12682299,
199,224308,BSU15590,,NE,12682299,
199,224308,BSU15580,,NE,12682299,
199,224308,BSU15550,,NE,12682299,
199,224308,BSU15520,,NE,12682299,
199,224308,BSU15510,,NE,12682299,
199,224308,BSU15490,,NE,12682299,
199,224308,BSU15480,,NE,12682299,
199,224308,BSU15470,,NE,12682299,
199,224308,BSU15460,,NE,12682299,
199,224308,BSU15450,,NE,12682299,
199,224308,BSU15440,,NE,12682299,
199,224308,BSU15400,,NE,12682299,
199,224308,BSU15390,,NE,12682299,
199,224308,BSU15380,,NE,12682299,
199,224308,BSU15360,,NE,12682299,
199,224308,BSU15340,,NE,12682299,
199,224308,BSU15310,,NE,12682299,
199,224308,BSU15300,,NE,12682299,
199,224308,BSU15270,,NE,12682299,
199,224308,BSU15260,,NE,12682299,
199,224308,BSU15250,,NE,12682299,
199,224308,BSU15210,,NE,12682299,
199,224308,BSU15170,,NE,12682299,
199,224308,BSU15140,,NE,12682299,
199,224308,BSU15120,,NE,12682299,
199,224308,BSU15110,,NE,12682299,
199,224308,BSU15100,,NE,12682299,
199,224308,BSU15070,,NE,12682299,
199,224308,BSU15060,,NE,12682299,
199,224308,BSU15040,,NE,12682299,
199,224308,BSU15030,,NE,12682299,
199,224308,BSU15020,,NE,12682299,
199,224308,BSU15010,,NE,12682299,
199,224308,BSU15000,,NE,12682299,
199,224308,BSU14980,,NE,12682299,
199,224308,BSU14970,,NE,12682299,
199,224308,BSU14960,,NE,12682299,
199,224308,BSU14950,,NE,12682299,
199,224308,BSU14940,,NE,12682299,
199,224308,BSU14910,,NE,12682299,
199,224308,BSU14880,,NE,12682299,
199,224308,BSU14870,,NE,12682299,
199,224308,BSU14860,,NE,12682299,
199,224308,BSU14830,,NE,12682299,
199,224308,BSU14800,,NE,12682299,
199,224308,BSU14790,,NE,12682299,
199,224308,BSU14780,,NE,12682299,
199,224308,BSU14770,,NE,12682299,
199,224308,BSU14760,,NE,12682299,
199,224308,BSU14740,,NE,12682299,
199,224308,BSU14730,,NE,12682299,
199,224308,BSU14720,,NE,12682299,
199,224308,BSU14710,,NE,12682299,
199,224308,BSU14690,,NE,12682299,
199,224308,BSU14680,,NE,12682299,
199,224308,BSU14670,,NE,12682299,
199,224308,BSU14660,,NE,12682299,
199,224308,BSU14650,,NE,12682299,
199,224308,BSU14629,,NE,12682299,
199,224308,BSU14610,,NE,12682299,
199,224308,BSU14600,,NE,12682299,
199,224308,BSU14590,,NE,12682299,
199,224308,BSU14550,,NE,12682299,
199,224308,BSU14540,,NE,12682299,
199,224308,BSU14530,,NE,12682299,
199,224308,BSU14520,,NE,12682299,
199,224308,BSU14490,,NE,12682299,
199,224308,BSU14460,,NE,12682299,
199,224308,BSU14450,,NE,12682299,
199,224308,BSU14440,,NE,12682299,
199,224308,BSU14430,,NE,12682299,
199,224308,BSU14410,,NE,12682299,
199,224308,BSU14400,,NE,12682299,
199,224308,BSU14390,,NE,12682299,
199,224308,BSU14380,,NE,12682299,
199,224308,BSU14370,,NE,12682299,
199,224308,BSU14330,,NE,12682299,
199,224308,BSU14310,,NE,12682299,
199,224308,BSU14280,,NE,12682299,
199,224308,BSU14270,,NE,12682299,
199,224308,BSU14260,,NE,12682299,
199,224308,BSU14250,,NE,12682299,
199,224308,BSU14240,,NE,12682299,
199,224308,BSU14230,,NE,12682299,
199,224308,BSU14220,,NE,12682299,
199,224308,BSU14210,,NE,12682299,
199,224308,BSU14200,,NE,12682299,
199,224308,BSU14180,,NE,12682299,
199,224308,BSU14170,,NE,12682299,
199,224308,BSU14160,,NE,12682299,
199,224308,BSU14100,,NE,12682299,
199,224308,BSU14090,,NE,12682299,
199,224308,BSU14080,,NE,12682299,
199,224308,BSU14071,,NE,12682299,
199,224308,BSU14040,,NE,12682299,
199,224308,BSU14030,,NE,12682299,
199,224308,BSU13990,,NE,12682299,
199,224308,BSU13970,,NE,12682299,
199,224308,BSU13950,,NE,12682299,
199,224308,BSU13940,,NE,12682299,
199,224308,BSU13930,,NE,12682299,
199,224308,BSU13920,,NE,12682299,
199,224308,BSU13910,,NE,12682299,
199,224308,BSU13890,,NE,12682299,
199,224308,BSU13880,,NE,12682299,
199,224308,BSU13870,,NE,12682299,
199,224308,BSU13850,,NE,12682299,
199,224308,BSU13840,,NE,12682299,
199,224308,BSU13820,,NE,12682299,
199,224308,BSU13819,,NE,12682299,
199,224308,BSU13800,,NE,12682299,
199,224308,BSU13799,,NE,12682299,
199,224308,BSU13790,,NE,12682299,
199,224308,BSU13780,,NE,12682299,
199,224308,BSU13760,,NE,12682299,
199,224308,BSU13750,,NE,12682299,
199,224308,BSU13740,,NE,12682299,
199,224308,BSU13720,,NE,12682299,
199,224308,BSU13700,,NE,12682299,
199,224308,BSU13690,,NE,12682299,
199,224308,BSU13670,,NE,12682299,
199,224308,BSU13650,,NE,12682299,
199,224308,BSU13640,,NE,12682299,
199,224308,BSU13620,,NE,12682299,
199,224308,BSU13610,,NE,12682299,
199,224308,BSU13600,,NE,12682299,
199,224308,BSU13590,,NE,12682299,
199,224308,BSU13580,,NE,12682299,
199,224308,BSU13570,,NE,12682299,
199,224308,BSU13560,,NE,12682299,
199,224308,BSU13550,,NE,12682299,
199,224308,BSU13540,,NE,12682299,
199,224308,BSU13530,,NE,12682299,
199,224308,BSU13520,,NE,12682299,
199,224308,BSU13510,,NE,12682299,
199,224308,BSU13500,,NE,12682299,
199,224308,BSU13470,,NE,12682299,
199,224308,BSU13460,,NE,12682299,
199,224308,BSU13450,,NE,12682299,
199,224308,BSU13440,,NE,12682299,
199,224308,BSU13420,,NE,12682299,
199,224308,BSU13410,,NE,12682299,
199,224308,BSU13400,,NE,12682299,
199,224308,BSU13390,,NE,12682299,
199,224308,BSU13380,,NE,12682299,
199,224308,BSU13350,,NE,12682299,
199,224308,BSU13320,,NE,12682299,
199,224308,BSU13310,,NE,12682299,
199,224308,BSU13290,,NE,12682299,
199,224308,BSU13280,,NE,12682299,
199,224308,BSU13260,,NE,12682299,
199,224308,BSU13250,,NE,12682299,
199,224308,BSU13200,,NE,12682299,
199,224308,BSU13190,,NE,12682299,
199,224308,BSU13180,,NE,12682299,
199,224308,BSU13140,,NE,12682299,
199,224308,BSU13130,,NE,12682299,
199,224308,BSU13120,,NE,12682299,
199,224308,BSU13110,,NE,12682299,
199,224308,BSU13100,,NE,12682299,
199,224308,BSU13090,,NE,12682299,
199,224308,BSU13080,,NE,12682299,
199,224308,BSU13070,,NE,12682299,
199,224308,BSU13060,,NE,12682299,
199,224308,BSU13050,,NE,12682299,
199,224308,BSU13040,,NE,12682299,
199,224308,BSU13020,,NE,12682299,
199,224308,BSU13010,,NE,12682299,
199,224308,BSU13000,,NE,12682299,
199,224308,BSU12990,,NE,12682299,
199,224308,BSU12980,,NE,12682299,
199,224308,BSU12970,,NE,12682299,
199,224308,BSU12960,,NE,12682299,
199,224308,BSU12950,,NE,12682299,
199,224308,BSU12940,,NE,12682299,
199,224308,BSU12920,,NE,12682299,
199,224308,BSU12900,,NE,12682299,
199,224308,BSU12880,,NE,12682299,
199,224308,BSU12840,,NE,12682299,
199,224308,BSU12810,,NE,12682299,
199,224308,BSU12780,,NE,12682299,
199,224308,BSU12770,,NE,12682299,
199,224308,BSU12749,,NE,12682299,
199,224308,BSU12740,,NE,12682299,
199,224308,BSU12730,,NE,12682299,
199,224308,BSU12700,,NE,12682299,
199,224308,BSU12690,,NE,12682299,
199,224308,BSU12680,,NE,12682299,
199,224308,BSU12672,,NE,12682299,
199,224308,BSU12671,,NE,12682299,
199,224308,BSU12649,,NE,12682299,
199,224308,BSU12630,,NE,12682299,
199,224308,BSU12620,,NE,12682299,
199,224308,BSU12610,,NE,12682299,
199,224308,BSU12590,,NE,12682299,
199,224308,BSU12580,,NE,12682299,
199,224308,BSU12570,,NE,12682299,
199,224308,BSU12560,,NE,12682299,
199,224308,BSU12540,,NE,12682299,
199,224308,BSU12530,,NE,12682299,
199,224308,BSU12510,,NE,12682299,
199,224308,BSU12490,,NE,12682299,
199,224308,BSU12480,,NE,12682299,
199,224308,BSU12470,,NE,12682299,
199,224308,BSU12460,,NE,12682299,
199,224308,BSU12450,,NE,12682299,
199,224308,BSU12430,,NE,12682299,
199,224308,BSU12420,,NE,12682299,
199,224308,BSU12410,,NE,12682299,
199,224308,BSU12400,,NE,12682299,
199,224308,BSU12390,,NE,12682299,
199,224308,BSU12370,,NE,12682299,
199,224308,BSU12350,,NE,12682299,
199,224308,BSU12320,,NE,12682299,
199,224308,BSU12310,,NE,12682299,
199,224308,BSU12300,,NE,12682299,
199,224308,BSU12270,,NE,12682299,
199,224308,BSU12250,,NE,12682299,
199,224308,BSU12240,,NE,12682299,
199,224308,BSU12229,,NE,12682299,
199,224308,BSU12220,,NE,12682299,
199,224308,BSU12210,,NE,12682299,
199,224308,BSU12190,,NE,12682299,
199,224308,BSU12180,,NE,12682299,
199,224308,BSU12170,,NE,12682299,
199,224308,BSU12160,,NE,12682299,
199,224308,BSU12150,,NE,12682299,
199,224308,BSU12130,,NE,12682299,
199,224308,BSU12120,,NE,12682299,
199,224308,BSU12100,,NE,12682299,
199,224308,BSU12090,,NE,12682299,
199,224308,BSU12080,,NE,12682299,
199,224308,BSU12069,,NE,12682299,
199,224308,BSU12050,,NE,12682299,
199,224308,BSU12040,,NE,12682299,
199,224308,BSU12020,,NE,12682299,
199,224308,BSU12010,,NE,12682299,
199,224308,BSU12000,,NE,12682299,
199,224308,BSU11990,,NE,12682299,
199,224308,BSU11980,,NE,12682299,
199,224308,BSU11960,,NE,12682299,
199,224308,BSU11950,,NE,12682299,
199,224308,BSU11940,,NE,12682299,
199,224308,BSU11929,,NE,12682299,
199,224308,BSU11928,,NE,12682299,
199,224308,BSU11920,,NE,12682299,
199,224308,BSU11910,,NE,12682299,
199,224308,BSU11900,,NE,12682299,
199,224308,BSU11870,,NE,12682299,
199,224308,BSU11860,,NE,12682299,
199,224308,BSU11840,,NE,12682299,
199,224308,BSU11839,,NE,12682299,
199,224308,BSU11820,,NE,12682299,
199,224308,BSU11810,,NE,12682299,
199,224308,BSU11809,,NE,12682299,
199,224308,BSU11780,,NE,12682299,
199,224308,BSU11770,,NE,12682299,
199,224308,BSU11760,,NE,12682299,
199,224308,BSU11740,,NE,12682299,
199,224308,BSU11710,,NE,12682299,
199,224308,BSU11700,,NE,12682299,
199,224308,BSU11680,,NE,12682299,
199,224308,BSU11670,,NE,12682299,
199,224308,BSU11630,,NE,12682299,
199,224308,BSU11620,,NE,12682299,
199,224308,BSU11600,,NE,12682299,
199,224308,BSU11590,,NE,12682299,
199,224308,BSU11580,,NE,12682299,
199,224308,BSU11560,,NE,12682299,
199,224308,BSU11549,,NE,12682299,
199,224308,BSU11540,,NE,12682299,
199,224308,BSU11520,,NE,12682299,
199,224308,BSU11510,,NE,12682299,
199,224308,BSU11480,,NE,12682299,
199,224308,BSU11460,,NE,12682299,
199,224308,BSU11450,,NE,12682299,
199,224308,BSU11440,,NE,12682299,
199,224308,BSU11410,,NE,12682299,
199,224308,BSU11400,,NE,12682299,
199,224308,BSU11390,,NE,12682299,
199,224308,BSU11370,,NE,12682299,
199,224308,BSU11330,,NE,12682299,
199,224308,BSU11310,,NE,12682299,
199,224308,BSU11290,,NE,12682299,
199,224308,BSU11280,,NE,12682299,
199,224308,BSU11270,,NE,12682299,
199,224308,BSU11250,,NE,12682299,
199,224308,BSU11240,,NE,12682299,
199,224308,BSU11220,,NE,12682299,
199,224308,BSU11210,,NE,12682299,
199,224308,BSU11200,,NE,12682299,
199,224308,BSU11190,,NE,12682299,
199,224308,BSU11180,,NE,12682299,
199,224308,BSU11170,,NE,12682299,
199,224308,BSU11160,,NE,12682299,
199,224308,BSU11150,,NE,12682299,
199,224308,BSU11130,,NE,12682299,
199,224308,BSU11120,,NE,12682299,
199,224308,BSU11110,,NE,12682299,
199,224308,BSU11100,,NE,12682299,
199,224308,BSU11090,,NE,12682299,
199,224308,BSU11079,,NE,12682299,
199,224308,BSU11070,,NE,12682299,
199,224308,BSU11055,,NE,12682299,
199,224308,BSU11020,,NE,12682299,
199,224308,BSU11010,,NE,12682299,
199,224308,BSU10990,,NE,12682299,
199,224308,BSU10970,,NE,12682299,
199,224308,BSU10960,,NE,12682299,
199,224308,BSU10950,,NE,12682299,
199,224308,BSU10940,,NE,12682299,
199,224308,BSU10910,,NE,12682299,
199,224308,BSU10890,,NE,12682299,
199,224308,BSU10880,,NE,12682299,
199,224308,BSU10870,,NE,12682299,
199,224308,BSU10850,,NE,12682299,
199,224308,BSU10840,,NE,12682299,
199,224308,BSU10830,,NE,12682299,
199,224308,BSU10800,,NE,12682299,
199,224308,BSU10770,,NE,12682299,
199,224308,BSU10760,,NE,12682299,
199,224308,BSU10750,,NE,12682299,
199,224308,BSU10740,,NE,12682299,
199,224308,BSU10710,,NE,12682299,
199,224308,BSU10700,,NE,12682299,
199,224308,BSU10680,,NE,12682299,
199,224308,BSU10670,,NE,12682299,
199,224308,BSU10660,,NE,12682299,
199,224308,BSU10650,,NE,12682299,
199,224308,BSU10610,,NE,12682299,
199,224308,BSU10600,,NE,12682299,
199,224308,BSU10580,,NE,12682299,
199,224308,BSU10570,,NE,12682299,
199,224308,BSU10560,,NE,12682299,
199,224308,BSU10550,,NE,12682299,
199,224308,BSU10540,,NE,12682299,
199,224308,BSU10530,,NE,12682299,
199,224308,BSU10520,,NE,12682299,
199,224308,BSU10510,,NE,12682299,
199,224308,BSU10500,,NE,12682299,
199,224308,BSU10490,,NE,12682299,
199,224308,BSU10460,,NE,12682299,
199,224308,BSU10450,,NE,12682299,
199,224308,BSU10420,,NE,12682299,
199,224308,BSU10410,,NE,12682299,
199,224308,BSU10400,,NE,12682299,
199,224308,BSU10390,,NE,12682299,
199,224308,BSU10340,,NE,12682299,
199,224308,BSU10330,,NE,12682299,
199,224308,BSU10320,,NE,12682299,
199,224308,BSU10310,,NE,12682299,
199,224308,BSU10300,,NE,12682299,
199,224308,BSU10290,,NE,12682299,
199,224308,BSU10280,,NE,12682299,
199,224308,BSU10270,,NE,12682299,
199,224308,BSU10260,,NE,12682299,
199,224308,BSU10240,,NE,12682299,
199,224308,BSU10230,,NE,12682299,
199,224308,BSU10210,,NE,12682299,
199,224308,BSU10200,,NE,12682299,
199,224308,BSU10180,,NE,12682299,
199,224308,BSU10170,,NE,12682299,
199,224308,BSU10150,,NE,12682299,
199,224308,BSU10140,,NE,12682299,
199,224308,BSU10130,,NE,12682299,
199,224308,BSU10100,,NE,12682299,
199,224308,BSU10090,,NE,12682299,
199,224308,BSU10070,,NE,12682299,
199,224308,BSU10060,,NE,12682299,
199,224308,BSU10050,,NE,12682299,
199,224308,BSU10040,,NE,12682299,
199,224308,BSU10030,,NE,12682299,
199,224308,BSU10020,,NE,12682299,
199,224308,BSU10009,,NE,12682299,
199,224308,BSU10000,,NE,12682299,
199,224308,BSU09990,,NE,12682299,
199,224308,BSU09965,,NE,12682299,
199,224308,BSU09958,,NE,12682299,
199,224308,BSU09940,,NE,12682299,
199,224308,BSU09930,,NE,12682299,
199,224308,BSU09910,,NE,12682299,
199,224308,BSU09900,,NE,12682299,
199,224308,BSU09890,,NE,12682299,
199,224308,BSU09880,,NE,12682299,
199,224308,BSU09870,,NE,12682299,
199,224308,BSU09860,,NE,12682299,
199,224308,BSU09840,,NE,12682299,
199,224308,BSU09800,,NE,12682299,
199,224308,BSU09780,,NE,12682299,
199,224308,BSU09770,,NE,12682299,
199,224308,BSU09760,,NE,12682299,
199,224308,BSU09730,,NE,12682299,
199,224308,BSU09720,,NE,12682299,
199,224308,BSU09700,,NE,12682299,
199,224308,BSU09670,,NE,12682299,
199,224308,BSU09660,,NE,12682299,
199,224308,BSU09640,,NE,12682299,
199,224308,BSU09630,,NE,12682299,
199,224308,BSU09620,,NE,12682299,
199,224308,BSU09610,,NE,12682299,
199,224308,BSU09590,,NE,12682299,
199,224308,BSU09570,,NE,12682299,
199,224308,BSU09560,,NE,12682299,
199,224308,BSU09550,,NE,12682299,
199,224308,BSU09540,,NE,12682299,
199,224308,BSU09530,,NE,12682299,
199,224308,BSU09500,,NE,12682299,
199,224308,BSU09490,,NE,12682299,
199,224308,BSU09480,,NE,12682299,
199,224308,BSU09470,,NE,12682299,
199,224308,BSU09460,,NE,12682299,
199,224308,BSU09450,,NE,12682299,
199,224308,BSU09440,,NE,12682299,
199,224308,BSU09430,,NE,12682299,
199,224308,BSU09420,,NE,12682299,
199,224308,BSU09410,,NE,12682299,
199,224308,BSU09400,,NE,12682299,
199,224308,BSU09380,,NE,12682299,
199,224308,BSU09360,,NE,12682299,
199,224308,BSU09350,,NE,12682299,
199,224308,BSU09340,,NE,12682299,
199,224308,BSU09330,,NE,12682299,
199,224308,BSU09310,,NE,12682299,
199,224308,BSU09300,,NE,12682299,
199,224308,BSU09280,,NE,12682299,
199,224308,BSU09270,,NE,12682299,
199,224308,BSU09260,,NE,12682299,
199,224308,BSU09250,,NE,12682299,
199,224308,BSU09240,,NE,12682299,
199,224308,BSU09230,,NE,12682299,
199,224308,BSU09210,,NE,12682299,
199,224308,BSU09200,,NE,12682299,
199,224308,BSU09190,,NE,12682299,
199,224308,BSU09165,,NE,12682299,
199,224308,BSU09150,,NE,12682299,
199,224308,BSU09120,,NE,12682299,
199,224308,BSU09100,,NE,12682299,
199,224308,BSU09090,,NE,12682299,
199,224308,BSU09080,,NE,12682299,
199,224308,BSU09070,,NE,12682299,
199,224308,BSU09050,,NE,12682299,
199,224308,BSU09040,,NE,12682299,
199,224308,BSU09030,,NE,12682299,
199,224308,BSU09020,,NE,12682299,
199,224308,BSU09010,,NE,12682299,
199,224308,BSU08990,,NE,12682299,
199,224308,BSU08980,,NE,12682299,
199,224308,BSU08960,,NE,12682299,
199,224308,BSU08940,,NE,12682299,
199,224308,BSU08910,,NE,12682299,
199,224308,BSU08900,,NE,12682299,
199,224308,BSU08890,,NE,12682299,
199,224308,BSU08880,,NE,12682299,
199,224308,BSU08870,,NE,12682299,
199,224308,BSU08850,,NE,12682299,
199,224308,BSU08840,,NE,12682299,
199,224308,BSU08830,,NE,12682299,
199,224308,BSU08779,,NE,12682299,
199,224308,BSU08770,,NE,12682299,
199,224308,BSU08760,,NE,12682299,
199,224308,BSU08750,,NE,12682299,
199,224308,BSU08740,,NE,12682299,
199,224308,BSU08720,,NE,12682299,
199,224308,BSU08710,,NE,12682299,
199,224308,BSU08700,,NE,12682299,
199,224308,BSU08680,,NE,12682299,
199,224308,BSU08670,,NE,12682299,
199,224308,BSU08660,,NE,12682299,
199,224308,BSU08640,,NE,12682299,
199,224308,BSU08630,,NE,12682299,
199,224308,BSU08620,,NE,12682299,
199,224308,BSU08610,,NE,12682299,
