dataset,taxaID,locus,gene,essentiality,pmid,Ref_db
171,83332,Rv1462,,E,23028335,
171,83332,Rv1463,,E,23028335,
171,83332,Rv1464,,NE,23028335,
171,83332,Rv1465,,NE,23028335,
171,83332,Rv1466,,ND,23028335,
171,83332,Rv1467c,,NE,23028335,
171,83332,Rv1468c,,NE,23028335,
171,83332,Rv1469,,NE,23028335,
171,83332,Rv1470,,NE,23028335,
171,83332,Rv1471,,NE,23028335,
171,83332,Rv1472,,NE,23028335,
171,83332,Rv1473,,NE,23028335,
171,83332,Rv1473A,,NE,23028335,
171,83332,Rv1474c,,NE,23028335,
171,83332,Rv1475c,,E,23028335,
171,83332,Rv1476,,ND,23028335,
171,83332,Rv1477,,F,23028335,
171,83332,Rv1478,,NE,23028335,
171,83332,Rv1479,,E,23028335,
171,83332,Rv1480,,NE,23028335,
171,83332,Rv1481,,E,23028335,
171,83332,Rv1482c,,NE,23028335,
171,83332,Rv1483,,E,23028335,
171,83332,Rv1484,,NE,23028335,
171,83332,Rv1485,,E,23028335,
171,83332,Rv1486c,,NE,23028335,
171,83332,Rv1487,,NE,23028335,
171,83332,Rv1488,,NE,23028335,
171,83332,Rv1489,,NE,23028335,
171,83332,Rv1489A,,NE,23028335,
171,83332,Rv1490,,F,23028335,
171,83332,Rv1491c,,NE,23028335,
171,83332,Rv1492,,NE,23028335,
171,83332,Rv1493,,NE,23028335,
171,83332,Rv1494,,NE,23028335,
171,83332,Rv1495,,NE,23028335,
171,83332,Rv1496,,NE,23028335,
171,83332,Rv1497,,NE,23028335,
171,83332,Rv1498A,,NE,23028335,
171,83332,Rv1498c,,NE,23028335,
171,83332,Rv1499,,NE,23028335,
171,83332,Rv1500,,F,23028335,
171,83332,Rv1501,,F,23028335,
171,83332,Rv1502,,NE,23028335,
171,83332,Rv1503c,,NE,23028335,
171,83332,Rv1504c,,NE,23028335,
171,83332,Rv1505c,,NE,23028335,
171,83332,Rv1506c,,NE,23028335,
171,83332,Rv1507A,,E,23028335,
171,83332,Rv1507c,,E,23028335,
171,83332,Rv1508A,,NE,23028335,
171,83332,Rv1508c,,NE,23028335,
171,83332,Rv1509,,NE,23028335,
171,83332,Rv1510,,NE,23028335,
171,83332,Rv1511,,NE,23028335,
171,83332,Rv1512,,NE,23028335,
171,83332,Rv1513,,NE,23028335,
171,83332,Rv1514c,,F,23028335,
171,83332,Rv1515c,,F,23028335,
171,83332,Rv1516c,,F,23028335,
171,83332,Rv1517,,NE,23028335,
171,83332,Rv1518,,NE,23028335,
171,83332,Rv1519,,NE,23028335,
171,83332,Rv1520,,NE,23028335,
171,83332,Rv1521,,NE,23028335,
171,83332,Rv1522c,,F,23028335,
171,83332,Rv1523,,NE,23028335,
171,83332,Rv1524,,NE,23028335,
171,83332,Rv1525,,F,23028335,
171,83332,Rv1526c,,NE,23028335,
171,83332,Rv1527c,,NE,23028335,
171,83332,Rv1528c,,NE,23028335,
171,83332,Rv1529,,NE,23028335,
171,83332,Rv1530,,NE,23028335,
171,83332,Rv1531,,NE,23028335,
171,83332,Rv1532c,,NE,23028335,
171,83332,Rv1533,,NE,23028335,
171,83332,Rv1534,,NE,23028335,
171,83332,Rv1535,,NE,23028335,
171,83332,Rv1536,,F,23028335,
171,83332,Rv1537,,NE,23028335,
171,83332,Rv1538c,,NE,23028335,
171,83332,Rv1539,,NE,23028335,
171,83332,Rv1540,,E,23028335,
171,83332,Rv1541c,,NE,23028335,
171,83332,Rv1542c,,NE,23028335,
171,83332,Rv1543,,NE,23028335,
171,83332,Rv1544,,NE,23028335,
171,83332,Rv1545,,NE,23028335,
171,83332,Rv1546,,NE,23028335,
171,83332,Rv1547,,E,23028335,
171,83332,Rv1548c,,NE,23028335,
171,83332,Rv1549,,NE,23028335,
171,83332,Rv1550,,NE,23028335,
171,83332,Rv1551,,NE,23028335,
171,83332,Rv1552,,F,23028335,
171,83332,Rv1553,,NE,23028335,
171,83332,Rv1554,,NE,23028335,
171,83332,Rv1555,,NE,23028335,
171,83332,Rv1556,,NE,23028335,
171,83332,Rv1557,,NE,23028335,
171,83332,Rv1558,,NE,23028335,
171,83332,Rv1559,,E,23028335,
171,83332,Rv1560,,NE,23028335,
171,83332,Rv1561,,NE,23028335,
171,83332,Rv1562c,,F,23028335,
171,83332,Rv1563c,,F,23028335,
171,83332,Rv1564c,,F,23028335,
171,83332,Rv1565c,,F,23028335,
171,83332,Rv1566c,,NE,23028335,
171,83332,Rv1567c,,NE,23028335,
171,83332,Rv1568,,NE,23028335,
171,83332,Rv1569,,NE,23028335,
171,83332,Rv1570,,NE,23028335,
171,83332,Rv1571,,NE,23028335,
171,83332,Rv1572c,,NE,23028335,
171,83332,Rv1573,,ND,23028335,
171,83332,Rv1574,,ND,23028335,
171,83332,Rv1575,,E,23028335,
171,83332,Rv1576c,,NE,23028335,
171,83332,Rv1577c,,NE,23028335,
171,83332,Rv1578c,,NE,23028335,
171,83332,Rv1579c,,NE,23028335,
171,83332,Rv1580c,,NE,23028335,
171,83332,Rv1581c,,NE,23028335,
171,83332,Rv1582c,,NE,23028335,
171,83332,Rv1583c,,NE,23028335,
171,83332,Rv1584c,,NE,23028335,
171,83332,Rv1585c,,NE,23028335,
171,83332,Rv1586c,,F,23028335,
171,83332,Rv1587c,,NE,23028335,
171,83332,Rv1588c,,NE,23028335,
171,83332,Rv1589,,NE,23028335,
171,83332,Rv1590,,NE,23028335,
171,83332,Rv1591,,NE,23028335,
171,83332,Rv1592c,,NE,23028335,
171,83332,Rv1593c,,NE,23028335,
171,83332,Rv1594,,NE,23028335,
171,83332,Rv1595,,F,23028335,
171,83332,Rv1596,,E,23028335,
171,83332,Rv1597,,NE,23028335,
171,83332,Rv1598c,,NE,23028335,
171,83332,Rv1599,,E,23028335,
171,83332,Rv1600,,E,23028335,
171,83332,Rv1601,,E,23028335,
171,83332,Rv1602,,E,23028335,
171,83332,Rv1603,,NE,23028335,
171,83332,Rv1604,,NE,23028335,
171,83332,Rv1605,,NE,23028335,
171,83332,Rv1606,,E,23028335,
171,83332,Rv1607,,NE,23028335,
171,83332,Rv1608c,,NE,23028335,
171,83332,Rv1609,,E,23028335,
171,83332,Rv1610,,NE,23028335,
171,83332,Rv1611,,E,23028335,
171,83332,Rv1612,,E,23028335,
171,83332,Rv1613,,E,23028335,
171,83332,Rv1614,,F,23028335,
171,83332,Rv1615,,NE,23028335,
171,83332,Rv1616,,NE,23028335,
171,83332,Rv1617,,E,23028335,
171,83332,Rv1618,,NE,23028335,
171,83332,Rv1619,,NE,23028335,
171,83332,Rv1620c,,F,23028335,
171,83332,Rv1621c,,NE,23028335,
171,83332,Rv1622c,,F,23028335,
171,83332,Rv1623c,,NE,23028335,
171,83332,Rv1624c,,NE,23028335,
171,83332,Rv1625c,,NE,23028335,
171,83332,Rv1626,,NE,23028335,
171,83332,Rv1627c,,NE,23028335,
171,83332,Rv1628c,,NE,23028335,
171,83332,Rv1629,,F,23028335,
171,83332,Rv1630,,NE,23028335,
171,83332,Rv1631,,F,23028335,
171,83332,Rv1632c,,NE,23028335,
171,83332,Rv1633,,NE,23028335,
171,83332,Rv1634,,NE,23028335,
171,83332,Rv1635c,,NE,23028335,
171,83332,Rv1636,,NE,23028335,
171,83332,Rv1637c,,NE,23028335,
171,83332,Rv1638,,F,23028335,
171,83332,Rv1638A,,ND,23028335,
171,83332,Rv1639c,,NE,23028335,
171,83332,Rv1640c,,NE,23028335,
171,83332,Rv1641,,NE,23028335,
171,83332,Rv1642,,ND,23028335,
171,83332,Rv1643,,E,23028335,
171,83332,Rv1644,,NE,23028335,
171,83332,Rv1645c,,NE,23028335,
171,83332,Rv1646,,NE,23028335,
171,83332,Rv1647,,NE,23028335,
171,83332,Rv1648,,NE,23028335,
171,83332,Rv1649,,E,23028335,
171,83332,Rv1650,,E,23028335,
171,83332,Rv1651c,,NE,23028335,
171,83332,Rv1652,,E,23028335,
171,83332,Rv1653,,NE,23028335,
171,83332,Rv1654,,NE,23028335,
171,83332,Rv1655,,NE,23028335,
171,83332,Rv1656,,NE,23028335,
171,83332,Rv1657,,NE,23028335,
171,83332,Rv1658,,E,23028335,
171,83332,Rv1659,,NE,23028335,
171,83332,Rv1660,,NE,23028335,
171,83332,Rv1661,,F,23028335,
171,83332,Rv1662,,F,23028335,
171,83332,Rv1663,,NE,23028335,
171,83332,Rv1664,,NE,23028335,
171,83332,Rv1665,,NE,23028335,
171,83332,Rv1666c,,NE,23028335,
171,83332,Rv1667c,,NE,23028335,
171,83332,Rv1668c,,NE,23028335,
171,83332,Rv1669,,NE,23028335,
171,83332,Rv1670,,NE,23028335,
171,83332,Rv1671,,NE,23028335,
171,83332,Rv1672c,,NE,23028335,
171,83332,Rv1673c,,NE,23028335,
171,83332,Rv1674c,,NE,23028335,
171,83332,Rv1675c,,NE,23028335,
171,83332,Rv1676,,NE,23028335,
171,83332,Rv1677,,NE,23028335,
171,83332,Rv1678,,NE,23028335,
171,83332,Rv1679,,NE,23028335,
171,83332,Rv1680,,NE,23028335,
171,83332,Rv1681,,NE,23028335,
171,83332,Rv1682,,NE,23028335,
171,83332,Rv1683,,F,23028335,
171,83332,Rv1684,,ND,23028335,
171,83332,Rv1685c,,E,23028335,
171,83332,Rv1686c,,NE,23028335,
171,83332,Rv1687c,,NE,23028335,
171,83332,Rv1688,,NE,23028335,
171,83332,Rv1689,,E,23028335,
171,83332,Rv1690,,NE,23028335,
171,83332,Rv1691,,NE,23028335,
171,83332,Rv1692,,NE,23028335,
171,83332,Rv1693,,NE,23028335,
171,83332,Rv1694,,NE,23028335,
171,83332,Rv1695,,NE,23028335,
171,83332,Rv1696,,NE,23028335,
171,83332,Rv1697,,E,23028335,
171,83332,Rv1698,,F,23028335,
171,83332,Rv1699,,E,23028335,
171,83332,Rv1700,,NE,23028335,
171,83332,Rv1701,,NE,23028335,
171,83332,Rv1702c,,NE,23028335,
171,83332,Rv1703c,,NE,23028335,
171,83332,Rv1704c,,NE,23028335,
171,83332,Rv1705c,,NE,23028335,
171,83332,Rv1706A,,ND,23028335,
171,83332,Rv1706c,,NE,23028335,
171,83332,Rv1707,,NE,23028335,
171,83332,Rv1708,,F,23028335,
171,83332,Rv1709,,NE,23028335,
171,83332,Rv1710,,NE,23028335,
171,83332,Rv1711,,E,23028335,
171,83332,Rv1712,,NE,23028335,
171,83332,Rv1713,,NE,23028335,
171,83332,Rv1714,,NE,23028335,
171,83332,Rv1715,,NE,23028335,
171,83332,Rv1716,,NE,23028335,
171,83332,Rv1717,,NE,23028335,
171,83332,Rv1718,,NE,23028335,
171,83332,Rv1719,,NE,23028335,
171,83332,Rv1720c,,NE,23028335,
171,83332,Rv1721c,,NE,23028335,
171,83332,Rv1722,,NE,23028335,
171,83332,Rv1723,,NE,23028335,
171,83332,Rv1724c,,NE,23028335,
171,83332,Rv1725c,,NE,23028335,
171,83332,Rv1726,,NE,23028335,
171,83332,Rv1727,,NE,23028335,
171,83332,Rv1728c,,NE,23028335,
171,83332,Rv1729c,,F,23028335,
171,83332,Rv1730c,,F,23028335,
171,83332,Rv1731,,NE,23028335,
171,83332,Rv1732c,,NE,23028335,
171,83332,Rv1733c,,NE,23028335,
171,83332,Rv1734c,,NE,23028335,
171,83332,Rv1735c,,NE,23028335,
171,83332,Rv1736c,,NE,23028335,
171,83332,Rv1737c,,NE,23028335,
171,83332,Rv1738,,NE,23028335,
171,83332,Rv1739c,,NE,23028335,
171,83332,Rv1740,,NE,23028335,
171,83332,Rv1741,,NE,23028335,
171,83332,Rv1742,,NE,23028335,
171,83332,Rv1743,,NE,23028335,
171,83332,Rv1744c,,NE,23028335,
171,83332,Rv1745c,,NE,23028335,
171,83332,Rv1746,,NE,23028335,
171,83332,Rv1747,,NE,23028335,
171,83332,Rv1748,,NE,23028335,
171,83332,Rv1749c,,NE,23028335,
171,83332,Rv1750c,,NE,23028335,
171,83332,Rv1751,,NE,23028335,
171,83332,Rv1752,,NE,23028335,
171,83332,Rv1753c,,F,23028335,
171,83332,Rv1754c,,NE,23028335,
171,83332,Rv1755c,,NE,23028335,
171,83332,Rv1756c,,NE,23028335,
171,83332,Rv1757c,,NE,23028335,
171,83332,Rv1758,,NE,23028335,
171,83332,Rv1759c,,NE,23028335,
171,83332,Rv1760,,NE,23028335,
171,83332,Rv1761c,,NE,23028335,
171,83332,Rv1762c,,NE,23028335,
171,83332,Rv1763,,NE,23028335,
171,83332,Rv1764,,NE,23028335,
171,83332,Rv1765A,,NE,23028335,
171,83332,Rv1765c,,NE,23028335,
171,83332,Rv1766,,NE,23028335,
171,83332,Rv1767,,NE,23028335,
171,83332,Rv1768,,NE,23028335,
171,83332,Rv1769,,NE,23028335,
171,83332,Rv1770,,NE,23028335,
171,83332,Rv1771,,NE,23028335,
171,83332,Rv1772,,NE,23028335,
171,83332,Rv1773c,,F,23028335,
171,83332,Rv1774,,NE,23028335,
171,83332,Rv1775,,NE,23028335,
171,83332,Rv1776c,,NE,23028335,
171,83332,Rv1777,,F,23028335,
171,83332,Rv1778c,,NE,23028335,
171,83332,Rv1779c,,NE,23028335,
171,83332,Rv1780,,NE,23028335,
171,83332,Rv1781c,,NE,23028335,
171,83332,Rv1782,,E,23028335,
171,83332,Rv1783,,E,23028335,
171,83332,Rv1784,,E,23028335,
171,83332,Rv1785c,,NE,23028335,
171,83332,Rv1786,,NE,23028335,
171,83332,Rv1787,,NE,23028335,
171,83332,Rv1788,,NE,23028335,
171,83332,Rv1789,,NE,23028335,
171,83332,Rv1790,,NE,23028335,
171,83332,Rv1791,,NE,23028335,
171,83332,Rv1793,,NE,23028335,
171,83332,Rv1794,,E,23028335,
171,83332,Rv1795,,E,23028335,
171,83332,Rv1796,,E,23028335,
171,83332,Rv1797,,E,23028335,
171,83332,Rv1798,,F,23028335,
171,83332,Rv1799,,NE,23028335,
171,83332,Rv1800,,NE,23028335,
171,83332,Rv1801,,NE,23028335,
171,83332,Rv1802,,NE,23028335,
171,83332,Rv1803c,,NE,23028335,
171,83332,Rv1804c,,NE,23028335,
171,83332,Rv1805c,,ND,23028335,
171,83332,Rv1806,,NE,23028335,
171,83332,Rv1807,,F,23028335,
171,83332,Rv1808,,NE,23028335,
171,83332,Rv1809,,NE,23028335,
171,83332,Rv1810,,NE,23028335,
171,83332,Rv1811,,NE,23028335,
171,83332,Rv1812c,,NE,23028335,
171,83332,Rv1813c,,NE,23028335,
171,83332,Rv1814,,NE,23028335,
171,83332,Rv1815,,NE,23028335,
171,83332,Rv1816,,NE,23028335,
171,83332,Rv1817,,NE,23028335,
171,83332,Rv1818c,,NE,23028335,
171,83332,Rv1819c,,NE,23028335,
171,83332,Rv1820,,NE,23028335,
171,83332,Rv1821,,F,23028335,
171,83332,Rv1822,,NE,23028335,
171,83332,Rv1823,,NE,23028335,
171,83332,Rv1824,,NE,23028335,
171,83332,Rv1825,,NE,23028335,
171,83332,Rv1826,,E,23028335,
171,83332,Rv1827,,ND,23028335,
171,83332,Rv1828,,E,23028335,
171,83332,Rv1829,,NE,23028335,
171,83332,Rv1830,,E,23028335,
171,83332,Rv1831,,NE,23028335,
171,83332,Rv1832,,E,23028335,
171,83332,Rv1833c,,NE,23028335,
171,83332,Rv1834,,NE,23028335,
171,83332,Rv1835c,,NE,23028335,
171,83332,Rv1836c,,NE,23028335,
171,83332,Rv1837c,,NE,23028335,
171,83332,Rv1838c,,NE,23028335,
171,83332,Rv1839c,,NE,23028335,
171,83332,Rv1840c,,F,23028335,
171,83332,Rv1841c,,NE,23028335,
171,83332,Rv1842c,,NE,23028335,
171,83332,Rv1843c,,NE,23028335,
171,83332,Rv1844c,,NE,23028335,
171,83332,Rv1845c,,NE,23028335,
171,83332,Rv1846c,,NE,23028335,
171,83332,Rv1847,,NE,23028335,
171,83332,Rv1848,,NE,23028335,
171,83332,Rv1849,,NE,23028335,
171,83332,Rv1850,,NE,23028335,
171,83332,Rv1851,,NE,23028335,
171,83332,Rv1852,,NE,23028335,
171,83332,Rv1853,,NE,23028335,
171,83332,Rv1854c,,NE,23028335,
171,83332,Rv1855c,,NE,23028335,
171,83332,Rv1856c,,NE,23028335,
171,83332,Rv1857,,NE,23028335,
171,83332,Rv1858,,NE,23028335,
171,83332,Rv1859,,NE,23028335,
171,83332,Rv1860,,NE,23028335,
171,83332,Rv1861,,NE,23028335,
171,83332,Rv1862,,NE,23028335,
171,83332,Rv1863c,,NE,23028335,
171,83332,Rv1864c,,NE,23028335,
171,83332,Rv1865c,,NE,23028335,
171,83332,Rv1866,,F,23028335,
171,83332,Rv1867,,NE,23028335,
171,83332,Rv1868,,NE,23028335,
171,83332,Rv1869c,,NE,23028335,
171,83332,Rv1870c,,NE,23028335,
171,83332,Rv1871c,,NE,23028335,
171,83332,Rv1872c,,NE,23028335,
171,83332,Rv1873,,NE,23028335,
171,83332,Rv1874,,NE,23028335,
171,83332,Rv1875,,NE,23028335,
171,83332,Rv1876,,NE,23028335,
171,83332,Rv1877,,NE,23028335,
171,83332,Rv1878,,NE,23028335,
171,83332,Rv1879,,NE,23028335,
171,83332,Rv1880c,,NE,23028335,
171,83332,Rv1881c,,NE,23028335,
171,83332,Rv1882c,,NE,23028335,
171,83332,Rv1883c,,NE,23028335,
171,83332,Rv1884c,,NE,23028335,
171,83332,Rv1885c,,NE,23028335,
171,83332,Rv1886c,,NE,23028335,
171,83332,Rv1887,,NE,23028335,
171,83332,Rv1888A,,ND,23028335,
171,83332,Rv1888c,,NE,23028335,
171,83332,Rv1889c,,NE,23028335,
171,83332,Rv1890c,,NE,23028335,
171,83332,Rv1891,,NE,23028335,
171,83332,Rv1892,,NE,23028335,
171,83332,Rv1893,,ND,23028335,
171,83332,Rv1894c,,NE,23028335,
171,83332,Rv1895,,NE,23028335,
171,83332,Rv1896c,,NE,23028335,
171,83332,Rv1897c,,NE,23028335,
171,83332,Rv1898,,NE,23028335,
171,83332,Rv1899c,,NE,23028335,
171,83332,Rv1900c,,NE,23028335,
171,83332,Rv1901,,NE,23028335,
171,83332,Rv1902c,,NE,23028335,
171,83332,Rv1903,,NE,23028335,
171,83332,Rv1904,,NE,23028335,
171,83332,Rv1905c,,NE,23028335,
171,83332,Rv1906c,,NE,23028335,
171,83332,Rv1907c,,NE,23028335,
171,83332,Rv1908c,,F,23028335,
171,83332,Rv1909c,,NE,23028335,
171,83332,Rv1910c,,NE,23028335,
171,83332,Rv1911c,,NE,23028335,
171,83332,Rv1912c,,NE,23028335,
171,83332,Rv1913,,NE,23028335,
171,83332,Rv1914c,,NE,23028335,
171,83332,Rv1915,,NE,23028335,
171,83332,Rv1916,,F,23028335,
171,83332,Rv1917c,,F,23028335,
171,83332,Rv1918c,,F,23028335,
171,83332,Rv1919c,,NE,23028335,
171,83332,Rv1920,,NE,23028335,
171,83332,Rv1921c,,NE,23028335,
171,83332,Rv1922,,NE,23028335,
171,83332,Rv1923,,NE,23028335,
171,83332,Rv1924c,,NE,23028335,
171,83332,Rv1925,,NE,23028335,
171,83332,Rv1926c,,NE,23028335,
171,83332,Rv1927,,NE,23028335,
171,83332,Rv1928c,,NE,23028335,
171,83332,Rv1929c,,NE,23028335,
171,83332,Rv1930c,,ND,23028335,
171,83332,Rv1931c,,NE,23028335,
171,83332,Rv1932,,NE,23028335,
171,83332,Rv1933c,,NE,23028335,
171,83332,Rv1934c,,NE,23028335,
171,83332,Rv1935c,,NE,23028335,
171,83332,Rv1936,,NE,23028335,
171,83332,Rv1937,,F,23028335,
171,83332,Rv1938,,NE,23028335,
171,83332,Rv1939,,NE,23028335,
171,83332,Rv1940,,NE,23028335,
171,83332,Rv1941,,NE,23028335,
171,83332,Rv1942c,,NE,23028335,
171,83332,Rv1943c,,NE,23028335,
171,83332,Rv1944c,,NE,23028335,
171,83332,Rv1945,,NE,23028335,
171,83332,Rv1946c,,NE,23028335,
171,83332,Rv1947,,NE,23028335,
171,83332,Rv1948c,,NE,23028335,
171,83332,Rv1949c,,NE,23028335,
171,83332,Rv1950c,,NE,23028335,
171,83332,Rv1951c,,NE,23028335,
171,83332,Rv1952,,NE,23028335,
171,83332,Rv1953,,NE,23028335,
171,83332,Rv1954c,,NE,23028335,
171,83332,Rv1955,,NE,23028335,
171,83332,Rv1956,,NE,23028335,
171,83332,Rv1957,,NE,23028335,
171,83332,Rv1958c,,NE,23028335,
171,83332,Rv1959c,,NE,23028335,
171,83332,Rv1960c,,NE,23028335,
171,83332,Rv1961,,NE,23028335,
171,83332,Rv1962c,,NE,23028335,
171,83332,Rv1963c,,F,23028335,
171,83332,Rv1964,,NE,23028335,
171,83332,Rv1965,,NE,23028335,
171,83332,Rv1966,,NE,23028335,
171,83332,Rv1967,,NE,23028335,
171,83332,Rv1968,,NE,23028335,
171,83332,Rv1969,,NE,23028335,
171,83332,Rv1970,,NE,23028335,
171,83332,Rv1971,,NE,23028335,
171,83332,Rv1972,,NE,23028335,
171,83332,Rv1973,,NE,23028335,
171,83332,Rv1974,,NE,23028335,
171,83332,Rv1975,,NE,23028335,
171,83332,Rv1976c,,NE,23028335,
171,83332,Rv1977,,NE,23028335,
171,83332,Rv1978,,NE,23028335,
171,83332,Rv1979c,,NE,23028335,
171,83332,Rv1980c,,NE,23028335,
171,83332,Rv1981c,,NE,23028335,
171,83332,Rv1982c,,NE,23028335,
171,83332,Rv1983,,NE,23028335,
171,83332,Rv1984c,,NE,23028335,
171,83332,Rv1985c,,NE,23028335,
171,83332,Rv1986,,NE,23028335,
171,83332,Rv1987,,NE,23028335,
171,83332,Rv1988,,NE,23028335,
171,83332,Rv1989c,,NE,23028335,
171,83332,Rv1990A,,NE,23028335,
171,83332,Rv1990c,,ND,23028335,
171,83332,Rv1991c,,NE,23028335,
171,83332,Rv1992c,,NE,23028335,
171,83332,Rv1993c,,NE,23028335,
171,83332,Rv1994c,,NE,23028335,
171,83332,Rv1995,,NE,23028335,
171,83332,Rv1996,,NE,23028335,
171,83332,Rv1997,,NE,23028335,
171,83332,Rv1998c,,NE,23028335,
171,83332,Rv1999c,,NE,23028335,
171,83332,Rv2000,,NE,23028335,
171,83332,Rv2001,,NE,23028335,
171,83332,Rv2002,,NE,23028335,
171,83332,Rv2003c,,F,23028335,
171,83332,Rv2004c,,F,23028335,
171,83332,Rv2005c,,NE,23028335,
171,83332,Rv2006,,F,23028335,
171,83332,Rv2007c,,NE,23028335,
171,83332,Rv2008c,,F,23028335,
171,83332,Rv2009,,NE,23028335,
171,83332,Rv2010,,NE,23028335,
171,83332,Rv2011c,,NE,23028335,
171,83332,Rv2012,,NE,23028335,
171,83332,Rv2013,,ND,23028335,
171,83332,Rv2014,,NE,23028335,
171,83332,Rv2015c,,NE,23028335,
171,83332,Rv2016,,NE,23028335,
171,83332,Rv2017,,E,23028335,
171,83332,Rv2018,,E,23028335,
171,83332,Rv2019,,NE,23028335,
171,83332,Rv2020c,,NE,23028335,
171,83332,Rv2021c,,NE,23028335,
171,83332,Rv2022c,,NE,23028335,
171,83332,Rv2023c,,NE,23028335,
171,83332,Rv2024c,,NE,23028335,
171,83332,Rv2025c,,NE,23028335,
171,83332,Rv2026c,,NE,23028335,
171,83332,Rv2027c,,NE,23028335,
171,83332,Rv2028c,,NE,23028335,
171,83332,Rv2029c,,NE,23028335,
171,83332,Rv2030c,,NE,23028335,
171,83332,Rv2031c,,NE,23028335,
171,83332,Rv2032,,F,23028335,
171,83332,Rv2033c,,NE,23028335,
171,83332,Rv2034,,ND,23028335,
171,83332,Rv2035,,NE,23028335,
171,83332,Rv2036,,NE,23028335,
171,83332,Rv2037c,,F,23028335,
171,83332,Rv2038c,,NE,23028335,
171,83332,Rv2039c,,NE,23028335,
171,83332,Rv2040c,,NE,23028335,
171,83332,Rv2041c,,NE,23028335,
171,83332,Rv2042c,,F,23028335,
171,83332,Rv2043c,,NE,23028335,
171,83332,Rv2044c,,NE,23028335,
171,83332,Rv2045c,,NE,23028335,
171,83332,Rv2046,,NE,23028335,
171,83332,Rv2047c,,NE,23028335,
171,83332,Rv2048c,,F,23028335,
171,83332,Rv2049c,,NE,23028335,
171,83332,Rv2050,,NE,23028335,
171,83332,Rv2051c,,F,23028335,
171,83332,Rv2052c,,NE,23028335,
171,83332,Rv2053c,,NE,23028335,
171,83332,Rv2054,,NE,23028335,
171,83332,Rv2055c,,NE,23028335,
171,83332,Rv2056c,,NE,23028335,
171,83332,Rv2057c,,NE,23028335,
171,83332,Rv2058c,,NE,23028335,
171,83332,Rv2059,,NE,23028335,
171,83332,Rv2060,,ND,23028335,
171,83332,Rv2061c,,NE,23028335,
171,83332,Rv2062c,,NE,23028335,
171,83332,Rv2063,,ND,23028335,
171,83332,Rv2064,,NE,23028335,
171,83332,Rv2065,,NE,23028335,
171,83332,Rv2066,,NE,23028335,
171,83332,Rv2067c,,NE,23028335,
171,83332,Rv2068c,,NE,23028335,
171,83332,Rv2069,,NE,23028335,
171,83332,Rv2070c,,NE,23028335,
171,83332,Rv2071c,,NE,23028335,
171,83332,Rv2072c,,NE,23028335,
171,83332,Rv2073c,,NE,23028335,
171,83332,Rv2074,,NE,23028335,
171,83332,Rv2075c,,NE,23028335,
171,83332,Rv2076c,,NE,23028335,
171,83332,Rv2077A,,NE,23028335,
171,83332,Rv2077c,,NE,23028335,
171,83332,Rv2078,,NE,23028335,
171,83332,Rv2079,,F,23028335,
171,83332,Rv2080,,NE,23028335,
171,83332,Rv2081c,,NE,23028335,
171,83332,Rv2082,,NE,23028335,
171,83332,Rv2083,,NE,23028335,
171,83332,Rv2084,,NE,23028335,
171,83332,Rv2085,,ND,23028335,
171,83332,Rv2086,,NE,23028335,
171,83332,Rv2087,,ND,23028335,
171,83332,Rv2088,,NE,23028335,
171,83332,Rv2089c,,F,23028335,
171,83332,Rv2090,,NE,23028335,
171,83332,Rv2091c,,NE,23028335,
171,83332,Rv2092c,,NE,23028335,
171,83332,Rv2093c,,E,23028335,
171,83332,Rv2094c,,ND,23028335,
171,83332,Rv2095c,,NE,23028335,
171,83332,Rv2096c,,NE,23028335,
171,83332,Rv2097c,,F,23028335,
171,83332,Rv2100,,NE,23028335,
171,83332,Rv2101,,NE,23028335,
171,83332,Rv2102,,NE,23028335,
171,83332,Rv2103c,,NE,23028335,
171,83332,Rv2104c,,NE,23028335,
171,83332,Rv2105,,NE,23028335,
171,83332,Rv2106,,NE,23028335,
171,83332,Rv2107,,NE,23028335,
171,83332,Rv2108,,NE,23028335,
171,83332,Rv2109c,,E,23028335,
171,83332,Rv2110c,,E,23028335,
171,83332,Rv2111c,,ND,23028335,
171,83332,Rv2112c,,F,23028335,
171,83332,Rv2113,,NE,23028335,
171,83332,Rv2114,,NE,23028335,
171,83332,Rv2115c,,NE,23028335,
171,83332,Rv2116,,NE,23028335,
171,83332,Rv2117,,NE,23028335,
171,83332,Rv2118c,,NE,23028335,
171,83332,Rv2119,,NE,23028335,
171,83332,Rv2120c,,NE,23028335,
171,83332,Rv2121c,,E,23028335,
171,83332,Rv2122c,,ND,23028335,
171,83332,Rv2123,,NE,23028335,
171,83332,Rv2124c,,F,23028335,
171,83332,Rv2125,,NE,23028335,
171,83332,Rv2126c,,NE,23028335,
171,83332,Rv2127,,NE,23028335,
171,83332,Rv2128,,NE,23028335,
171,83332,Rv2129c,,NE,23028335,
171,83332,Rv2130c,,E,23028335,
171,83332,Rv2131c,,F,23028335,
171,83332,Rv2132,,NE,23028335,
171,83332,Rv2133c,,NE,23028335,
171,83332,Rv2134c,,NE,23028335,
171,83332,Rv2135c,,NE,23028335,
171,83332,Rv2136c,,NE,23028335,
171,83332,Rv2137c,,NE,23028335,
171,83332,Rv2138,,NE,23028335,
171,83332,Rv2139,,E,23028335,
171,83332,Rv2140c,,NE,23028335,
171,83332,Rv2141c,,NE,23028335,
